,timestamp,timestamp_str,fix_type,latitude,latitude_processed,longitude,longitude_processed,altitude,velocity,speed,acceleration_vector,acceleration_magnitude,horizontal_accuracy,vertical_accuracy,speed_accuracy
950,1731854861,Sun Nov 17 09:47:41 2024,2,40.43896126,,-79.94443768,,260.8854,"[-11.358476129638758, -6.497016836901353]",29.27107537,"[-8.954964070843069, 7.938713915433215]",11.96722859,,,
951,1731854861,Sun Nov 17 09:47:41 2024,2,40.43895574,,-79.94445137,,260.8382,"[-11.468547231729772, -6.20461961274791]",29.16821131,"[2.410225717753639, 0.08380627168763782]",2.411682297,,,
952,1731854861,Sun Nov 17 09:47:41 2024,2,40.4389503,,-79.94446494,,260.8102,"[-11.47139546829552, -6.1228072762013]",29.08719482,"[-0.3543442915174311, 3.1030482866459232]",3.123214457,,,
953,1731854861,Sun Nov 17 09:47:41 2024,2,40.43894501,,-79.94447862,,260.7834,"[-11.658965582096796, -5.948390077336597]",29.27864876,"[-1.5162668909905161, -0.7362578367064576]",1.685568417,,,
954,1731854862,Sun Nov 17 09:47:41 2024,2,40.43893989,,-79.94449253,,260.7476,"[-11.787339339782326, -5.539155998415885]",29.13377218,"[-0.1358149606021928, 1.2909561409137296]",1.298080684,,,
955,1731854862,Sun Nov 17 09:47:41 2024,2,40.43893505,,-79.94450651,,260.7203,"[-11.788989357201084, -5.518702411001655]",29.11768529,"[0.5899092663119477, -2.0182877830187635]",2.102731204,,,
956,1731854862,Sun Nov 17 09:47:41 2024,2,40.4389302,,-79.94452048,,260.6888,"[-11.795775914162279, -5.450408941721385]",29.06702622,"[-19.235168663012313, 15.157238838061971]",24.48945901,,,
957,1731854862,Sun Nov 17 09:47:41 2024,2,40.43892574,,-79.94453492,,260.6361,"[-12.022937318331515, -5.148298264270624]",29.25652299,"[5.917528762072566, -3.1296991147110784]",6.694188763,,,
958,1731854862,Sun Nov 17 09:47:41 2024,2,40.4389212,,-79.94454908,,260.5996,"[-12.103001514721118, -5.089269566572785]",29.36981204,"[-0.5310142391154196, 5.299303836431554]",5.3258424,,,
959,1731854862,Sun Nov 17 09:47:42 2024,2,40.43891691,,-79.94456345,,260.5556,"[-12.144411534754209, -4.805766786602059]",29.21597069,"[1.6657535417886093, 0.7811945763894185]",1.839836903,,,
960,1731854862,Sun Nov 17 09:47:42 2024,2,40.43891277,,-79.94457785,,260.5218,"[-12.27921889345103, -4.645239108315739]",29.36761008,"[-1.481438127181893, 0.7307170797783558]",1.65184938,,,
961,1731854862,Sun Nov 17 09:47:42 2024,2,40.4389088,,-79.94459244,,260.4818,"[-12.331983526026727, -4.419928399286207]",29.30416766,"[0.019743226921783194, 0.8440863346055676]",0.8443172006,,,
962,1731854862,Sun Nov 17 09:47:42 2024,2,40.43890497,,-79.94460704,,260.4441,"[-12.340253926512908, -4.41043233414215]",29.31442797,"[-1.0974645181401408, -1.175919768604924]",1.608482412,,,
963,1731854862,Sun Nov 17 09:47:42 2024,2,40.43890112,,-79.94462169,,260.4004,"[-12.378925742684777, -4.396325142805772]",29.38532629,"[-4.472796357260406, 14.506075136223512]",15.17999088,,,
964,1731854863,Sun Nov 17 09:47:42 2024,2,40.43889753,,-79.94463641,,260.3576,"[-12.339570263960324, -4.311890534082648]",29.23953409,"[9.68072098378596, -1.6386746355606547]",9.818432325,,,
965,1731854863,Sun Nov 17 09:47:42 2024,2,40.43889376,,-79.94465078,,260.3383,"[-12.215021518946635, -4.305424335218583]",28.97185598,"[-4.0198116699767965, -0.012015253031521345]",4.019829627,,,
966,1731854863,Sun Nov 17 09:47:42 2024,2,40.43889002,,-79.94466532,,260.3056,"[-12.195256887662138, -4.278066362452221]",28.9098464,"[11.321373881513496, 0.11869514366567924]",11.32199607,,,
967,1731854863,Sun Nov 17 09:47:42 2024,2,40.43888633,,-79.94467957,,260.2898,"[-12.299169418262089, -4.161088465580822]",29.04437441,"[-0.21770410799361795, 0.3936788673803824]",0.4498645677,,,
968,1731854863,Sun Nov 17 09:47:42 2024,2,40.43888273,,-79.94469414,,260.2599,"[-12.314044158337978, -4.1385489668086874]",29.05979365,"[-0.3871068747060862, 0.1607670380143601]",0.4191631818,,,
969,1731854863,Sun Nov 17 09:47:43 2024,2,40.43887914,,-79.94470872,,260.2341,"[-12.29921397667383, -4.138978970761496]",29.02865662,"[1.5943228970599104, -1.385606123888354]",2.112290186,,,
970,1731854863,Sun Nov 17 09:47:43 2024,2,40.43887552,,-79.94472322,,260.2104,"[-12.236125560887915, -4.141765533216469]",28.89693548,"[0.19546348229602195, 3.2330053974644377]",3.238908747,,,
971,1731854863,Sun Nov 17 09:47:43 2024,2,40.43887198,,-79.94473769,,260.1955,"[-12.22421578659556, -4.099832414588961]",28.84173785,"[1.4317302885078678, -3.7156021832739987]",3.981902963,,,
972,1731854863,Sun Nov 17 09:47:43 2024,2,40.43886836,,-79.94475213,,260.1742,"[-12.22032725618727, -4.095001944405734]",28.83005599,"[-2.676974041098599, 2.5240536349210703]",3.679271228,,,
973,1731854863,Sun Nov 17 09:47:43 2024,2,40.43886494,,-79.94476671,,260.15,"[-12.388824043685638, -3.794847487020663]",28.98397799,"[-5.358107057363388, 1.7829257627691235]",5.646958076,,,
974,1731854864,Sun Nov 17 09:47:43 2024,2,40.43886168,,-79.94478146,,260.1276,"[-12.341949947994305, -3.7936680735927997]",28.88296265,"[0.6346931849522425, -1.7433212463048562]",1.855263972,,,
975,1731854864,Sun Nov 17 09:47:43 2024,2,40.43885838,,-79.94479605,,260.0776,"[-12.336943871345179, -3.7381783082348745]",28.83601923,"[-0.07094640512912094, 0.12199938483416783]",0.1411284603,,,
976,1731854864,Sun Nov 17 09:47:43 2024,2,40.43885515,,-79.94481065,,260.0613,"[-12.354766486175041, -3.7364139014676603]",28.87303371,"[-7.17601715882544, -0.018485214170496162]",7.176040967,,,
977,1731854864,Sun Nov 17 09:47:43 2024,2,40.43885192,,-79.94482541,,260.0068,"[-12.35579649744857, -3.7376202907888474]",28.87602038,"[2.3981256147533814, -2.8977712013727848]",3.761393944,,,
978,1731854864,Sun Nov 17 09:47:43 2024,2,40.43884864,,-79.94483998,,259.9803,"[-12.349359982209679, -3.761957409697605]",28.87805671,"[0.140809280267907, 8.610264793947632]",8.61141609,,,
979,1731854864,Sun Nov 17 09:47:44 2024,2,40.43884551,,-79.9448546,,259.9615,"[-12.388172121177732, -3.7541476418227306]",28.95604853,"[-0.9862130914389444, -6.623954115590424]",6.696968298,,,
980,1731854864,Sun Nov 17 09:47:44 2024,2,40.43884215,,-79.94486928,,259.9229,"[-12.397594734635495, -3.7857771401501688]",28.99680557,"[1.3134978772550723, 0.8421615407884235]",1.560292516,,,
981,1731854864,Sun Nov 17 09:47:44 2024,2,40.43883894,,-79.94488393,,259.8824,"[-12.397443881058289, -3.628367470835377]",28.89560857,"[-4.931431780369802, 6.09227540174331]",7.838037954,,,
982,1731854864,Sun Nov 17 09:47:44 2024,2,40.4388359,,-79.94489869,,259.8231,"[-12.395335884958287, -3.6265701271691433]",28.88995375,"[1.9439964665147367, -4.930602373520055]",5.299996418,,,
983,1731854864,Sun Nov 17 09:47:44 2024,2,40.43883269,,-79.94491331,,259.7808,"[-12.383242205847917, -3.6042418237784304]",28.84999234,"[-1.3933210339720046, 3.009828362175156]",3.316686641,,,
984,1731854865,Sun Nov 17 09:47:44 2024,2,40.43882962,,-79.94492798,,259.7374,"[-12.375591061038621, -3.614583606262839]",28.8400368,"[5.232014749323444, -1.755597101907402]",5.518704515,,,
985,1731854865,Sun Nov 17 09:47:44 2024,2,40.43882648,,-79.94494254,,259.738,"[-12.416317219708613, -3.608419920283747]",28.92364542,"[-0.0753919004134973, 1.980544260012201]",1.981978684,,,
986,1731854865,Sun Nov 17 09:47:44 2024,2,40.43882339,,-79.94495723,,259.7049,"[-12.420497541847418, -3.601893338396916]",28.92855546,"[-0.10586739565252623, -5.266754404348407]",5.267818321,,,
987,1731854865,Sun Nov 17 09:47:44 2024,2,40.43882023,,-79.94497192,,259.6662,"[-12.417700744772626, -3.5191268655444494]",28.8715174,"[2.585736659354833, 0.032791807926410246]",2.585944581,,,
988,1731854865,Sun Nov 17 09:47:44 2024,2,40.43881719,,-79.94498654,,259.6605,"[-12.367002648739152, -3.5176883348248613]",28.76154202,"[-2.1310801429931914, 0.04486632617858614]",2.131552383,,,
989,1731854865,Sun Nov 17 09:47:45 2024,2,40.43881415,,-79.9450012,,259.6221,"[-12.349731554312292, -3.51925604799596]",28.72534454,"[7.308678429073249, -3.1770263876970692]",7.969333538,,,
990,1731854865,Sun Nov 17 09:47:45 2024,2,40.43881105,,-79.94501563,,259.6097,"[-12.245250442788208, -3.5908501764543246]",28.5452986,"[-1.2389074873990165, 0.45241017831437963]",1.318926356,,,
991,1731854865,Sun Nov 17 09:47:45 2024,2,40.43880796,,-79.94503021,,259.5875,"[-12.417075563081967, -3.5471705906967443]",28.88734016,"[-13.718949538752325, 17.587070847431754]",22.30503615,,,
992,1731854865,Sun Nov 17 09:47:45 2024,2,40.43880519,,-79.94504514,,259.5316,"[-12.362283385558603, -3.493033458381524]",28.73634306,"[1.4787081805650817, -8.862701475963124]",8.985213149,,,
993,1731854865,Sun Nov 17 09:47:45 2024,2,40.43880205,,-79.94505973,,259.511,"[-12.357419827224062, -3.460674142729672]",28.70626861,"[0.008571002013087664, 0.01636260570946932]",0.01847151702,,,
994,1731854866,Sun Nov 17 09:47:45 2024,2,40.43879907,,-79.94507436,,259.4769,"[-12.384060666783112, -3.4375606514362858]",28.74978705,"[-5.59266446225946, 0.20733969792825085]",5.596506548,,,
995,1731854866,Sun Nov 17 09:47:45 2024,2,40.43879611,,-79.94508913,,259.4526,"[-12.407652067148591, -3.4376439324993906]",28.80069005,"[4.557298702332833, -2.114253539273696]",5.023847081,,,
996,1731854866,Sun Nov 17 09:47:45 2024,2,40.43879312,,-79.94510369,,259.4203,"[-12.357492001605692, -3.4418305595263434]",28.69508562,"[-7.6787881699438785, 9.113953350111958]",11.91754729,,,
997,1731854866,Sun Nov 17 09:47:45 2024,2,40.43879029,,-79.94511843,,259.3923,"[-12.272924535117676, -3.41381083268057]",28.49603446,"[10.37360221275989, -1.969184152557068]",10.5588498,,,
998,1731854866,Sun Nov 17 09:47:45 2024,2,40.43878729,,-79.94513269,,259.3965,"[-12.146500729446204, -3.514170546834865]",28.28524634,"[0.7731092200074698, -5.322843982109871]",5.37869556,,,
999,1731854866,Sun Nov 17 09:47:46 2024,2,40.4387842,,-79.94514715,,259.3666,"[-12.41727792001892, -3.434828616141112]",28.8197617,"[-8.612509928938046, 10.59444245230415]",13.65348081,,,
1000,1731854866,Sun Nov 17 09:47:46 2024,2,40.43878144,,-79.94516202,,259.3273,"[-12.452675394823304, -3.296129457838534]",28.81513898,"[-0.07968459754878793, -4.535119306016041]",4.535819304,,,
1001,1731854866,Sun Nov 17 09:47:46 2024,2,40.43877855,,-79.94517673,,259.2916,"[-12.408565511083392, -3.271856918874136]",28.70587252,"[0.039591253708501875, 11.712906379359762]",11.71297329,,,
1002,1731854866,Sun Nov 17 09:47:46 2024,2,40.43877591,,-79.94519139,,259.2689,"[-12.386080826255505, -3.25549735326236]",28.64791642,"[1.0394205213924135, -10.347482829128056]",10.39955749,,,
1003,1731854866,Sun Nov 17 09:47:46 2024,2,40.43877298,,-79.94520602,,259.2598,"[-12.374922519196696, -3.1797280899242097]",28.58112548,"[-2.7943531254579863, 0.6661241538966625]",2.87265222,,,
1004,1731854867,Sun Nov 17 09:47:46 2024,2,40.43877026,,-79.94522071,,259.2292,"[-12.376874774991883, -3.1812691329921576]",28.58621313,"[7.526567610058125, 1.0298625683979992]",7.596699079,,,
1005,1731854867,Sun Nov 17 09:47:46 2024,2,40.43876752,,-79.9452352,,259.2099,"[-12.382047460788296, -3.2436019125160946]",28.63243588,"[-1.6756123178946147, -0.41659980310790107]",1.726624463,,,
1006,1731854867,Sun Nov 17 09:47:46 2024,2,40.43876472,,-79.94524987,,259.1761,"[-12.379795269790097, -3.255338400688181]",28.6342277,"[-0.14035757447157063, -0.189794970695905]",0.2360558824,,,
1007,1731854867,Sun Nov 17 09:47:46 2024,2,40.43876192,,-79.9452645,,259.156,"[-12.354170258855838, -3.251936754459407]",28.57685656,"[0.4817593574600593, 6.701363105346138]",6.71865757,,,
1008,1731854867,Sun Nov 17 09:47:46 2024,2,40.43875927,,-79.9452791,,259.15,"[-12.337847026403798, -3.1224966336924904]",28.46912639,"[1.4311461195348272, -4.098007930608443]",4.340719781,,,
1009,1731854867,Sun Nov 17 09:47:47 2024,2,40.43875653,,-79.94529366,,259.1309,"[-12.343828451544196, -3.090327271917347]",28.46453583,"[-12.523583101994728, 14.924822117558797]",19.48308109,,,
1010,1731854867,Sun Nov 17 09:47:47 2024,2,40.43875413,,-79.94530852,,259.0764,"[-12.390219347880862, -3.0157547738219512]",28.52530335,"[1.3198997766426586, -4.071785165753527]",4.280370294,,,
1011,1731854867,Sun Nov 17 09:47:47 2024,2,40.4387515,,-79.94532314,,259.0573,"[-12.392623691017766, -2.9739352664993337]",28.50855473,"[0.21482028486655882, 0.02754377317537693]",0.2165788869,,,
1012,1731854867,Sun Nov 17 09:47:47 2024,2,40.43874896,,-79.9453378,,259.0313,"[-12.422700755194288, -2.9672151303587997]",28.57048599,"[-1.3917486637729555, 0.22299500593934007]",1.409500307,,,
1013,1731854867,Sun Nov 17 09:47:47 2024,2,40.43874642,,-79.94535252,,259.0134,"[-12.445251589703973, -2.969034639380193]",28.6204972,"[1.6502661759642956, -4.209109237402151]",4.521059502,,,
1014,1731854868,Sun Nov 17 09:47:47 2024,2,40.43874382,,-79.9453672,,258.9959,"[-12.435101078813492, -2.9722119730216163]",28.6000629,"[-5.060907094626876, 0.7907789078617061]",5.122315092,,,
1015,1731854868,Sun Nov 17 09:47:47 2024,2,40.43874131,,-79.94538212,,258.9435,"[-12.736823993370242, -2.9068121980705843]",29.22402936,"[-14.340192093547282, 0.4147432044872203]",14.34618839,,,
1016,1731854868,Sun Nov 17 09:47:47 2024,2,40.43873884,,-79.94539745,,258.8771,"[-12.714076659904244, -2.901366772650308]",29.17171028,"[2.075999467461833, -2.9734872307667297]",3.626485916,,,
1017,1731854868,Sun Nov 17 09:47:47 2024,2,40.43873633,,-79.9454123,,258.8464,"[-12.357933606532146, -2.8315093691390127]",28.36025257,"[0.40244244340879043, 9.78939860496319]",9.797667323,,,
1018,1731854868,Sun Nov 17 09:47:47 2024,2,40.43873411,,-79.9454269,,258.7923,"[-12.35640102403777, -2.669273057547853]",28.27806211,"[0.062414332224490915, -1.6119664464519468]",1.613174316,,,
1019,1731854868,Sun Nov 17 09:47:48 2024,2,40.43873183,,-79.94544151,,258.7661,"[-12.385969089293088, -2.624039469286744]",28.32157217,"[-14.838335096541428, 0.4953679493286293]",14.84660156,,,
1020,1731854868,Sun Nov 17 09:47:48 2024,2,40.43872961,,-79.94545651,,258.6751,"[-12.558848047810928, -2.618378882110526]",28.69741927,"[5.784263851019999, -0.4388077482636916]",5.800884462,,,
1021,1731854868,Sun Nov 17 09:47:48 2024,2,40.43872738,,-79.94547126,,258.6587,"[-12.60497198272429, -2.6186315915732252]",28.79854638,"[-4.857937260052742, 1.2878932162990528]",5.025755999,,,
1022,1731854868,Sun Nov 17 09:47:48 2024,2,40.43872525,,-79.94548624,,258.6308,"[-12.580150259785489, -2.371916805803496]",28.63681486,"[1.5818562698673813, 1.3811052945653595]",2.099933593,,,
1023,1731854868,Sun Nov 17 09:47:48 2024,2,40.43872328,,-79.94550107,,258.6179,"[-12.586336384939386, -2.352720436507502]",28.64249209,"[-0.3330340538916521, -2.3907362797898326]",2.413820963,,,
1024,1731854869,Sun Nov 17 09:47:48 2024,2,40.43872128,,-79.94551597,,258.5961,"[-12.62763590399176, -2.2709249017819055]",28.70035862,"[-3.10393660950911, 4.927954805928325]",5.824015886,,,
1025,1731854869,Sun Nov 17 09:47:48 2024,2,40.43871948,,-79.94553095,,258.5616,"[-12.638034496721698, -2.163746597795828]",28.68182166,"[4.746910176269997, -2.7112406388457946]",5.466624372,,,
1026,1731854869,Sun Nov 17 09:47:48 2024,2,40.43871765,,-79.94554578,,258.5537,"[-12.634591960425082, -2.081567541333674]",28.6437744,"[-1.4953195164159405, 11.143164795811307]",11.24304683,,,
1027,1731854869,Sun Nov 17 09:47:48 2024,2,40.43871614,,-79.94556078,,258.5295,"[-12.744194027645117, -1.8778371273760999]",28.81576064,"[-2.7384744002985197, -1.3542131705797102]",3.055018061,,,
1028,1731854869,Sun Nov 17 09:47:48 2024,2,40.43871456,,-79.94557589,,258.4758,"[-12.76298113081802, -1.8771475640477358]",28.85711342,"[6.754726761186441, 3.1377093306719672]",7.447922762,,,
1029,1731854869,Sun Nov 17 09:47:49 2024,2,40.43871313,,-79.94559082,,258.4572,"[-12.75286249055295, -1.6281853603926206]",28.75889774,"[-15.557455942836071, 8.388166713527042]",17.67472139,,,
1030,1731854869,Sun Nov 17 09:47:49 2024,2,40.43871208,,-79.94560616,,258.4101,"[-12.708408852021897, -1.115587914298821]",28.5372188,"[3.2183680279075455, 15.23205669725838]",15.5683475,,,
1031,1731854869,Sun Nov 17 09:47:49 2024,2,40.43871142,,-79.94562109,,258.4075,"[-12.703069889180641, -1.1850507050079893]",28.53933496,"[1.2579359694670544, -11.639731094789248]",11.70750797,,,
1032,1731854869,Sun Nov 17 09:47:49 2024,2,40.43871033,,-79.94563611,,258.3661,"[-12.817303129651485, -1.157050577762142]",28.78807363,"[-0.583381807073017, 0.48549704866751153]",0.7589741215,,,
1033,1731854869,Sun Nov 17 09:47:49 2024,2,40.43870947,,-79.94565126,,258.3264,"[-12.849754358174325, -1.020855010259636]",28.83464579,"[0.059402680901945844, 0.24568980375085536]",0.2527689818,,,
1034,1731854870,Sun Nov 17 09:47:49 2024,2,40.43870872,,-79.94566642,,258.2879,"[-12.859622695826683, -0.9154065626842889]",28.83894338,"[-0.5851053246588642, 2.1568967954677616]",2.234849442,,,
1035,1731854870,Sun Nov 17 09:47:49 2024,4,40.43870809,,-79.94568161,,258.2485,"[-12.875803025281325, -0.8429903233791451]",28.86401104,"[-2.0575075419634357, -4.257912511444475]",4.728969892,,,
1036,1731854870,Sun Nov 17 09:47:49 2024,2,40.43870756,,-79.94569683,,258.2083,"[-12.855126362820135, -0.33503678580644264]",28.76585964,"[27.57311986309508, 25.136124363324342]",37.31087894,,,
1037,1731854870,Sun Nov 17 09:47:49 2024,2,40.43870793,,-79.94571133,,258.1467,"[-12.574316808992656, 0.20169371944518488]",28.13156017,"[-4.150331063109657, -8.177051515518798]",9.170028322,,,
1038,1731854870,Sun Nov 17 09:47:49 2024,2,40.43870816,,-79.94572622,,258.0869,"[-12.531255998713533, 0.30924434535346207]",28.04015194,"[1.2970969329866004, 73.78870453956071]",73.80010419,,,
1039,1731854870,Sun Nov 17 09:47:50 2024,2,40.43870987,,-79.94574094,,258.0412,"[-12.526695022799627, 0.9626867808915205]",28.10404116,"[-0.9419295734112672, -5.540958696657148]",5.620449679,,,
1040,1731854870,Sun Nov 17 09:47:50 2024,2,40.43871058,,-79.94575577,,257.9973,"[-12.655889123583695, 0.24902372058619143]",28.31589386,"[-18.39568360438685, -18.845274910303168]",26.33525321,,,
1041,1731854870,Sun Nov 17 09:47:50 2024,1,40.43871067,,-79.94577106,,257.981,"[-12.673201795983626, 0.2762603947660061]",28.3558761,"[2.5971751762149706, 2.2117444783032703]",3.411324161,,,
1042,1731854870,Sun Nov 17 09:47:50 2024,1,40.43871156,,-79.94578593,,257.9539,"[-12.659175887360737, 1.85230818685108]",28.61930182,"[-2.270284291276573, 3.786091572950097]",4.414598528,,,
1043,1731854870,Sun Nov 17 09:47:50 2024,2,40.4387135,,-79.94580086,,257.9101,"[-12.63052776152859, 2.1163120880928408]",28.647545,"[6.646494055305476, -2.0716219783223373]",6.961860444,,,
1044,1731854871,Sun Nov 17 09:47:50 2024,2,40.43871556,,-79.94581545,,257.8871,"[-12.275850230320891, 2.281122154351564]",27.93036688,"[3.2572527231521065, 1.7722558251981213]",3.708178261,,,
1045,1731854871,Sun Nov 17 09:47:50 2024,2,40.4387178,,-79.94582974,,257.8246,"[-12.064942590424915, 2.3910843078137884]",27.51341473,"[16.32078218654743, 0.8220989437188928]",16.34147416,,,
1046,1731854871,Sun Nov 17 09:47:50 2024,2,40.4387201,,-79.9458437,,257.8341,"[-12.289541470904686, 2.401992348831055]",28.01108344,"[-7.647123270716073, -7.802965201082264]",10.92541808,,,
1047,1731854871,Sun Nov 17 09:47:50 2024,2,40.43872233,,-79.94585833,,257.7856,"[-12.356756949542872, 2.56118017765759]",28.22877508,"[-1.7237908688512893, 22.664928292570146]",22.7303856,,,
1048,1731854871,Sun Nov 17 09:47:50 2024,2,40.43872521,,-79.94587283,,257.71,"[-12.216325422705069, 2.914485494311168]",28.09406676,"[0.07902501026824875, -2.3269967108686744]",2.328338172,,,
1049,1731854871,Sun Nov 17 09:47:51 2024,2,40.43872794,,-79.94588719,,257.6972,"[-12.212157437083363, 2.9324251941008663]",28.09434054,"[0.0027099172712676933, -0.49849354922086686]",0.498500915,,,
1050,1731854871,Sun Nov 17 09:47:51 2024,2,40.43873082,,-79.94590154,,257.6969,"[-12.209993708312576, 3.311446635804356]",28.29963861,"[1.4783789180791072, 4.448220611426211]",4.687458889,,,
1051,1731854871,Sun Nov 17 09:47:51 2024,2,40.43873406,,-79.94591581,,257.6233,"[-12.091375247011937, 3.527368920568631]",28.17506691,"[0.8561551894745942, 0.03773789370765429]",0.8569864976,,,
1052,1731854871,Sun Nov 17 09:47:51 2024,2,40.43873739,,-79.94592996,,257.5799,"[-11.990505931380119, 3.5995084221351963]",28.0044995,"[0.2622190295670025, 2.2998315250706414]",2.31473192,,,
1053,1731854871,Sun Nov 17 09:47:51 2024,2,40.43874085,,-79.94594404,,257.563,"[-11.989477302575894, 3.773806430664246]",28.11688682,"[-0.540349621604957, 2.363112302700875]",2.424103436,,,
1054,1731854872,Sun Nov 17 09:47:51 2024,2,40.43874448,,-79.94595813,,257.5178,"[-11.97871853595153, 3.99793502720442]",28.24862993,"[2.7172676831787594, 2.045291654106737]",3.400994209,,,
1055,1731854872,Sun Nov 17 09:47:51 2024,2,40.4387483,,-79.94597211,,257.4703,"[-11.908550764429096, 4.198082256868833]",28.24546729,"[1.838492277738093, 0.9933907999878906]",2.089707907,,,
1056,1731854872,Sun Nov 17 09:47:51 2024,2,40.43875228,,-79.94598604,,257.4286,"[-11.889006654877667, 4.3779637052614]",28.34075606,"[-129.19020679505846, 1.5423403015711379]",129.1994131,,,
1057,1731854872,Sun Nov 17 09:47:51 2024,1,40.43875643,,-79.94600247,,257.3561,"[-11.721556813190265, 4.477933073780009]",28.06858043,"[136.2732995438031, 0.8574711210886323]",136.2759972,,,
1058,1731854872,Sun Nov 17 09:47:51 2024,2,40.43876062,,-79.94601347,,257.3331,"[-11.522747901579798, 4.61352563709613]",27.76490316,"[-3.505060450437157, 3.8228803679694847]",5.186507791,,,
1059,1731854872,Sun Nov 17 09:47:52 2024,2,40.43876504,,-79.94602704,,257.2937,"[-11.479980777272, 4.901966487357731]",27.92312957,"[-3.1981271927147903, 1.6684442202576302]",3.607176688,,,
1060,1731854872,Sun Nov 17 09:47:52 2024,2,40.43876965,,-79.94604049,,257.2535,"[-11.295762022993138, 5.065683476325163]",27.69245355,"[0.8930482379593965, 1.1823462543734424]",1.481714487,,,
1061,1731854872,Sun Nov 17 09:47:52 2024,2,40.4387744,,-79.9460537,,257.2245,"[-11.25825351922226, 5.216097582266993]",27.75567494,"[-0.15710983844134008, 2.4019337257083073]",2.407066498,,,
1062,1731854872,Sun Nov 17 09:47:52 2024,2,40.43877931,,-79.9460669,,257.1863,"[-11.236427665036263, 5.397737851860135]",27.88490168,"[1.948306516359174, 2.2313427656887113]",2.962227003,,,
1063,1731854872,Sun Nov 17 09:47:52 2024,2,40.43878439,,-79.94607997,,257.1628,"[-11.104464176135572, 5.609162071833021]",27.82912227,"[0.2987548354771991, 0.6177803256234902]",0.6862266262,,,
1064,1731854873,Sun Nov 17 09:47:52 2024,2,40.43878968,,-79.94609297,,257.1209,"[-11.08847510162222, 5.988786990210367]",28.1907058,"[0.10169650868366165, 0.16370889635262473]",0.192724629,,,
1065,1731854873,Sun Nov 17 09:47:52 2024,2,40.4387952,,-79.94610595,,257.0862,"[-11.058430315799546, 5.99890626724709]",28.14237587,"[3.4966412766878703, -5.8405930163998865e-06]",3.496641277,,,
1066,1731854873,Sun Nov 17 09:47:52 2024,2,40.43880073,,-79.94611876,,257.0483,"[-10.881239286755429, 6.004993148574581]",27.80119202,"[1.2714219558522277, 3.522219828931007]",3.744669053,,,
1067,1731854873,Sun Nov 17 09:47:52 2024,2,40.43880636,,-79.94613144,,257.0089,"[-10.79047858924572, 6.193759833660873]",27.83139362,"[-0.2643448980956902, 1.6777641283537355]",1.698461273,,,
1068,1731854873,Sun Nov 17 09:47:52 2024,2,40.43881216,,-79.94614398,,256.9645,"[-10.545351247056615, 6.452127384394811]",27.65439041,"[1.6554617602474142, 1.9592313121684615]",2.564983621,,,
1069,1731854873,Sun Nov 17 09:47:53 2024,2,40.43881814,,-79.94615626,,256.9103,"[-10.475129523475474, 6.562002693427429]",27.65021366,"[-1.4578056045577348, 0.2662920586156232]",1.48192734,,,
1070,1731854873,Sun Nov 17 09:47:53 2024,2,40.43882421,,-79.9461685,,256.8719,"[-10.353594385912421, 6.687952937939694]",27.57205166,"[2.94350907794164, 3.625217624583857]",4.669737521,,,
1071,1731854873,Sun Nov 17 09:47:53 2024,2,40.43883049,,-79.94618052,,256.8466,"[-10.263001888947947, 7.000722002811562]",27.79021105,"[-2.8123758381346082, 0.8459752346442353]",2.936857496,,,
1072,1731854873,Sun Nov 17 09:47:53 2024,2,40.43883694,,-79.9461925,,256.8145,"[-10.076387591721932, 7.054700249165869]",27.51543875,"[2.9889772300782678, -0.32506635412587137]",3.006601573,,,
1073,1731854873,Sun Nov 17 09:47:53 2024,2,40.43884343,,-79.94620418,,256.7956,"[-9.990798140728467, 7.164057264359561]",27.50064809,"[-0.18605650936846252, 5.696320132102394]",5.699357865,,,
1074,1731854874,Sun Nov 17 09:47:53 2024,2,40.43885015,,-79.94621585,,256.7503,"[-9.96663013176622, 7.410787527406831]",27.78248288,"[4.9862525700671245, 0.4186538553239798]",5.003797132,,,
1075,1731854874,Sun Nov 17 09:47:53 2024,2,40.43885697,,-79.94622732,,256.7045,"[-9.76127487090914, 7.540362104655481]",27.59145604,"[0.26031270377611904, 2.3333053409716884]",2.34778119,,,
1076,1731854874,Sun Nov 17 09:47:53 2024,2,40.43886396,,-79.94623867,,256.6569,"[-9.647019193259657, 7.738409494077761]",27.66466429,"[1.3811553613063383, 0.6212163542089412]",1.51443055,,,
1077,1731854874,Sun Nov 17 09:47:53 2024,2,40.4388711,,-79.94624986,,256.6056,"[-9.527590666007685, 7.9024027053380825]",27.68952286,"[0.2001910733868218, 0.5775268170415809]",0.6112394705,,,
1078,1731854874,Sun Nov 17 09:47:53 2024,2,40.43887834,,-79.94626095,,256.5502,"[-9.454910937299074, 7.9625697155317035]",27.65108587,"[0.5073778344448255, -0.06981216465623863]",0.5121581838,,,
1079,1731854874,Sun Nov 17 09:47:54 2024,2,40.43888563,,-79.94627196,,256.5185,"[-9.418897602546833, 8.016892877760107]",27.66812267,"[-0.19845504554233406, 0.9658952721980463]",0.986072047,,,
1080,1731854874,Sun Nov 17 09:47:54 2024,2,40.43889299,,-79.94628292,,256.4757,"[-9.341127142778983, 8.070984512443415]",27.61483198,"[1.3161965423803732, 0.37578132353080773]",1.36878959,,,
